1.000000000	0.702992090	0.889167293	0.702992090	0.047159639	0.005692108	0.745518970	0.524093939	0.745518970	0.889167293	0.889167293	0.026211258	0.702992090	0.033152853	0.524093939	0.625077574	0.555798535	0.347417200	0.662891085	0.589421072	0.414358351	0.524093939	0.368433894	0.439424591	0.047159639	0.838446236	0.555798535	0.702992090	0.790618476	0.589421072	0.494197879	0.889167293	0.589421072	0.017375209	0.047159639	0.889167293	0.889167293	0.120698711	0.889167293
0.702992090	1.000000000	0.790618476	0.555798535	0.059649047	0.004500285	0.838446236	0.368433894	0.942956676	0.702992090	0.702992090	0.029478432	0.555798535	0.033152853	0.414358351	0.494197879	0.494197879	0.274674457	0.524093939	0.466007189	0.327599368	0.414358351	0.291290644	0.347417200	0.041932808	0.662891085	0.439424591	0.625077574	0.625077574	0.466007189	0.390721974	0.702992090	0.745518970	0.013737161	0.037285282	0.702992090	0.702992090	0.095426631	0.702992090
0.889167293	0.790618476	1.000000000	0.702992090	0.047159639	0.005061236	0.745518970	0.466007189	0.745518970	0.889167293	0.889167293	0.026211258	0.702992090	0.029478432	0.524093939	0.625077574	0.555798535	0.347417200	0.662891085	0.589421072	0.414358351	0.524093939	0.368433894	0.439424591	0.053037982	0.838446236	0.555798535	0.702992090	0.790618476	0.589421072	0.494197879	0.889167293	0.662891085	0.017375209	0.047159639	0.889167293	0.889167293	0.120698711	0.889167293
0.702992090	0.555798535	0.702992090	1.000000000	0.053037982	0.005692108	0.589421072	0.368433894	0.589421072	0.702992090	0.702992090	0.020723105	0.555798535	0.026211258	0.414358351	0.494197879	0.439424591	0.308912011	0.524093939	0.466007189	0.368433894	0.414358351	0.327599368	0.347417200	0.041932808	0.662891085	0.439424591	0.555798535	0.625077574	0.466007189	0.390721974	0.702992090	0.466007189	0.013737161	0.053037982	0.702992090	0.702992090	0.107321346	0.702992090
0.047159639	0.059649047	0.047159639	0.053037982	1.000000000	0.002813027	0.056246467	0.063257463	0.063257463	0.047159639	0.047159639	0.003558009	0.037285282	0.009106242	0.031261704	0.033152853	0.041932808	0.029478432	0.035158405	0.035158405	0.039540821	0.035158405	0.050012519	0.026211258	0.014568179	0.044469496	0.033152853	0.041932808	0.053037982	0.031261704	0.029478432	0.047159639	0.056246467	0.002358572	0.014568179	0.047159639	0.047159639	0.023306193	0.047159639
0.005692108	0.004500285	0.005061236	0.005692108	0.002813027	1.000000000	0.004772526	0.004772526	0.004772526	0.005061236	0.005061236	0.000543179	0.005061236	0.002224032	0.005367411	0.005061236	0.005692108	0.003163665	0.004243574	0.003773247	0.003355048	0.003773247	0.007635094	0.004500285	0.001563477	0.005367411	0.005692108	0.007199563	0.004500285	0.003355048	0.003558009	0.005692108	0.004243574	0.000819409	0.005061236	0.005061236	0.005692108	0.005061236	0.005061236
0.745518970	0.838446236	0.745518970	0.589421072	0.056246467	0.004772526	1.000000000	0.390721974	0.889167293	0.745518970	0.745518970	0.031261704	0.662891085	0.039540821	0.439424591	0.524093939	0.466007189	0.291290644	0.555798535	0.494197879	0.390721974	0.494197879	0.308912011	0.368433894	0.039540821	0.702992090	0.466007189	0.589421072	0.662891085	0.494197879	0.414358351	0.745518970	0.790618476	0.014568179	0.044469496	0.745518970	0.745518970	0.101199380	0.745518970
0.524093939	0.368433894	0.466007189	0.368433894	0.063257463	0.004772526	0.390721974	1.000000000	0.390721974	0.466007189	0.466007189	0.017375209	0.368433894	0.035158405	0.274674457	0.327599368	0.291290644	0.182079249	0.347417200	0.308912011	0.217162701	0.274674457	0.308912011	0.230299765	0.039540821	0.439424591	0.291290644	0.368433894	0.414358351	0.308912011	0.259006113	0.466007189	0.308912011	0.011517871	0.024716081	0.466007189	0.466007189	0.080010099	0.466007189
0.745518970	0.942956676	0.745518970	0.589421072	0.063257463	0.004772526	0.889167293	0.390721974	1.000000000	0.745518970	0.745518970	0.031261704	0.589421072	0.035158405	0.439424591	0.524093939	0.524093939	0.291290644	0.555798535	0.494197879	0.347417200	0.439424591	0.308912011	0.368433894	0.039540821	0.702992090	0.466007189	0.662891085	0.662891085	0.494197879	0.414358351	0.745518970	0.702992090	0.014568179	0.039540821	0.745518970	0.745518970	0.101199380	0.745518970
0.889167293	0.702992090	0.889167293	0.702992090	0.047159639	0.005061236	0.745518970	0.466007189	0.745518970	1.000000000	0.889167293	0.026211258	0.790618476	0.029478432	0.589421072	0.625077574	0.555798535	0.347417200	0.662891085	0.589421072	0.414358351	0.589421072	0.368433894	0.494197879	0.053037982	0.838446236	0.625077574	0.702992090	0.790618476	0.589421072	0.494197879	0.889167293	0.589421072	0.019540990	0.047159639	0.889167293	0.889167293	0.120698711	0.889167293
